NO.,ROW,COL,NNZ,cnt0-8,cnt1-8,new_sparsity_ratio1,new_sparsity_ratio2
673,512,2048,1200,129959,130368,0.9326145552560647,0.8934659090909091
674,512,512,419,32392,32515,0.9303523936170213,0.89649209486166
675,512,512,812,32009,32260,0.9331357048748353,0.9000984251968503
676,512,512,391,32402,32522,0.9332308743169399,0.900660569105691
677,512,512,645,32162,32321,0.9334777227722773,0.9098154362416108
678,33288,512,584680,1660986,1727645,0.9221582461028531,0.9092758703731749
679,512,512,131072,167,513,0.7487193644366736,0.7460238722678654
680,512,512,131072,181,517,0.7486114094577592,0.7459923723295402
681,512,512,131072,189,498,0.748549679241229,0.74614192748683
682,512,512,131072,297,657,0.7477133442148378,0.744884930397683
683,2048,512,524288,536,1939,0.7489734632591776,0.7462461183431036
684,512,2048,524288,1031,1601,0.7480179328058074,0.7469085741208457
685,512,512,131072,568,754,0.7455900621118012,0.7441119510214281
686,512,512,131072,210,556,0.7483874930892561,0.7456848379485905
687,512,512,131072,476,681,0.7463148767496594,0.7446941128806058
688,512,512,131072,511,794,0.7460396193074371,0.7437918308625758
689,512,512,131072,160,500,0.7487733071638862,0.7461261931325152
690,512,512,131072,151,513,0.748842628077383,0.7460238722678654
691,512,512,131072,162,481,0.7487578973195117,0.7462755907950569
692,512,512,131072,338,672,0.7473943879124267,0.744765702891326
693,2048,512,524288,503,1933,0.749036907688655,0.7462579081454866
694,512,2048,524288,940,1524,0.7481941413334152,0.7470590051563899
695,512,512,131072,250,535,0.7480779875761117,0.7458505258585921
696,512,512,131072,228,591,0.7482483097725876,0.7454082108338254
697,512,512,131072,207,513,0.7484106753478088,0.7460238722678654
698,512,512,131072,256,573,0.7480314960629921,0.745550551327846
699,512,512,131071,167,517,0.7487212815557804,0.7459943102539457
700,512,512,131072,171,507,0.7486885296192901,0.7460711075292148
701,512,512,131072,141,475,0.7489196064609066,0.7463227324807233
702,512,512,131072,330,646,0.7474566866021333,0.7449722931324326
703,2048,512,524288,466,1941,0.7491080042264521,0.7462421881655064
704,512,2048,524288,750,1479,0.748561255965992,0.7471468366346947
705,512,512,131072,169,492,0.7487039479738642,0.7461891188499195
706,512,512,131072,179,586,0.7486268372763816,0.7454477658318315
707,512,512,131072,138,480,0.74894269077536,0.7462834489593657
708,512,512,131072,257,558,0.7480237458091108,0.745669046879851
709,512,512,131072,181,544,0.7486114094577592,0.7457795431976166
710,512,512,131072,128,479,0.7490196078431373,0.7462913066369352
711,512,512,131072,132,487,0.7489888466723863,0.746228431585143
712,512,512,131072,349,722,0.7473086770103952,0.7443674717593459
713,2048,512,524288,518,1948,0.7490080732876817,0.746228431585143
714,512,2048,524287,651,1349,0.7487525973577875,0.7474007115160766
715,512,512,131072,171,499,0.7486885296192901,0.7461340605534723
716,512,512,131072,244,661,0.7481244619358012,0.7448531472887532
717,512,512,131072,167,486,0.7487193644366736,0.7462362926708382
718,512,512,131072,335,635,0.7474177535226467,0.745059596053901
719,512,512,131072,148,498,0.74886572654813,0.74614192748683
720,512,512,131072,138,477,0.74894269077536,0.7463070205320368
721,512,512,131072,131,462,0.7489965376719674,0.7464248127282858
722,512,512,131072,534,923,0.745858410374139,0.7427539645156225
723,2048,512,524288,538,1947,0.7489696171112508,0.7462303969022266
724,512,2048,524288,666,1223,0.7487232182568286,0.7476453418971267
725,512,512,131072,130,488,0.7490042282002574,0.7462205700123916
726,512,512,131072,160,578,0.7487733071638862,0.7455110282696489
727,512,512,131072,141,486,0.7489196064609066,0.7462362926708382
728,512,512,131072,249,575,0.7480857344936807,0.7455347435777964
729,512,512,131072,149,521,0.7488580275299672,0.7459608645765498
730,512,512,131072,161,516,0.7487656024779955,0.7460002480466328
731,512,512,131072,144,488,0.7488965179009318,0.7462205700123916
732,512,512,131072,609,1008,0.7452657109984764,0.7420654911838791
733,2048,512,524288,552,1981,0.74894269077536,0.7461635590397472
734,512,2048,524288,797,1409,0.748470543081942,0.7472833422024787
735,512,512,131072,125,475,0.7490426737738566,0.7463227324807233
736,512,512,131072,136,517,0.7489580779602845,0.7459923723295402
737,512,512,131072,120,481,0.7490811075716737,0.7462755907950569
738,512,512,131072,184,527,0.748588264178738,0.7459135882882044
739,2048,512,524288,2026,12257,0.7460750430079197,0.7242099061566301
740,512,2048,524288,10779,10327,0.7275984471249366,0.728618162242743
741,512,512,131072,2913,3068,0.7256071009881092,0.7241750841750842
742,512,512,131072,8084,6430,0.6681251012801814,0.6889665122636495
743,512,512,131072,2159,2243,0.7323662974942011,0.7316298116298117
744,512,512,131072,3458,3531,0.7205049471170248,0.7198070937510688
745,2048,512,524288,927,4587,0.7482192938645358,0.7409337075542555
746,512,2048,524288,4366,3914,0.7413855697441321,0.7423048490853899
747,512,512,131072,346,663,0.7473320584788107,0.744837252764367
748,512,512,131072,781,828,0.743895957732829,0.74351909830933
749,512,512,131072,258,588,0.7480159950784374,0.7454319453076446
750,512,512,131072,332,629,0.7474411148107041,0.7451071906406547
751,2048,512,524288,632,3381,0.7487887151180619,0.7433805044991424
752,512,2048,524288,4561,5062,0.740986949751405,0.7399571462582335
753,512,512,131072,232,564,0.7482173592328498,0.7456216619053534
754,512,512,131072,258,581,0.7480159950784374,0.7454873085407152
755,512,512,131072,219,517,0.7483179206734463,0.7459923723295402
756,512,512,131072,349,676,0.7473086770103952,0.7447338900660601
757,2048,512,524288,575,2437,0.7488984421097803,0.7452637307109262
758,512,2048,524288,3339,4072,0.7434648837810119,0.7419842519685039
759,512,512,131072,196,538,0.7484956404273609,0.7458268693763574
760,512,512,131072,266,579,0.7479539720632576,0.7455031221845972
761,512,512,131072,180,502,0.7486191236037805,0.7461104568276204
762,512,512,131072,262,570,0.747984987386944,0.7455742592707622
763,2048,512,524288,589,2244,0.748871500501981,0.7456453565994969
764,512,2048,524288,2378,3167,0.7453805150201253,0.7438098588796372
765,512,512,131072,207,542,0.7484106753478088,0.7457953205486254
766,512,512,131072,225,590,0.7482715176842947,0.7454161228168315
767,512,512,131072,177,504,0.7486422632014973,0.7460947185717828
768,512,512,131072,267,601,0.7479462170394757,0.7453290639475239
769,2048,512,524288,614,2263,0.7488233761057199,0.7456078379616331
770,512,2048,524288,2191,2981,0.7457499553852003,0.7441818707012984
771,512,512,131072,167,518,0.7487193644366736,0.745984496124031
772,512,512,131072,226,611,0.7482637821891709,0.74524986783593
773,512,512,131072,168,500,0.7487116564417178,0.7461261931325152
774,512,512,131072,227,613,0.7482560462186165,0.7452340227025346
775,33288,512,8521728,63237,136891,0.7423523179961251,0.7328331847702154
776,512,512,104857,734,1322,0.7954185396765936,0.7915931279017999
777,512,512,104857,744,1333,0.7953546558830877,0.7915202004135518
778,512,512,104857,734,1275,0.7954185396765936,0.7919041533039088
779,512,512,104857,975,1481,0.7938677539080929,0.790534007734842
780,2048,512,419430,2268,4818,0.7964785643303003,0.79236796457934
781,512,2048,419430,3271,4220,0.7948812998333347,0.7933467741935484
782,512,512,104857,1571,1812,0.7899297208064878,0.788294272515829
783,512,512,104857,766,1301,0.7952139710018123,0.7917322115231831
784,512,512,104857,1476,1680,0.7905674773104947,0.7891931774318065
785,512,512,104857,1325,1805,0.7915732436472347,0.7883421341601267
786,512,512,104857,711,1280,0.7955653211467074,0.791871109629065
787,512,512,104857,663,1310,0.7958709702538546,0.7916726269947232
788,512,512,104857,685,1198,0.7957309946077362,0.792411704149509
789,512,512,104857,1001,1575,0.7936990430320773,0.7899027826756003
790,2048,512,419430,2285,4846,0.7964516993174777,0.7923219067387067
791,512,2048,419430,3364,4555,0.7947319275221599,0.7927995842455955
792,512,512,104857,937,1371,0.7941138355690993,0.7912678759117113
793,512,512,104857,742,1397,0.7953674358333853,0.7910948806222307
794,512,512,104857,843,1314,0.7947200469851214,0.7916461340370065
795,512,512,104857,917,1393,0.7942431163856708,0.7911215139442231
796,512,512,104857,739,1352,0.7953866027662431,0.7913941144639673
797,512,512,104856,666,1332,0.795853840882188,0.7915288204606183
798,512,512,104857,621,1165,0.7961376644788005,0.7926284688162516
799,512,512,104857,1053,1502,0.7933607914236166,0.7903933186208661
800,2048,512,419430,2216,4716,0.796560695660272,0.7925355740922473
801,512,2048,419430,3297,4430,0.7948395617296028,0.793004098166485
802,512,512,104857,737,1279,0.7953993787268584,0.7918777192035313
803,512,512,104857,740,1427,0.7953802141875859,0.7908949140104017
804,512,512,104857,681,1248,0.795756459002088,0.7920824079949238
805,512,512,104857,899,1362,0.7943593303837585,0.7913276921607336
806,512,512,104857,709,1332,0.7955780747995882,0.7915268322941851
807,512,512,104857,665,1247,0.7958582531227612,0.7920890041559595
808,512,512,104857,577,1165,0.7964163120126744,0.7926284688162516
809,512,512,104857,1014,1562,0.7936145839894186,0.7899903063513427
810,2048,512,419429,2196,4720,0.7965927519476086,0.7925295009180702
811,512,2048,419429,2912,4072,0.7954563631398253,0.7935880905511811
812,512,512,104857,698,1206,0.7956481914561896,0.7923590868766238
813,512,512,104857,892,1602,0.7944044892709248,0.7897207694282231
814,512,512,104857,685,1188,0.7957309946077362,0.7924774382520583
815,512,512,104857,1018,1409,0.7935885826771654,0.7910149398896649
816,512,512,104857,609,1322,0.796213734879816,0.7915931279017999
817,512,512,104857,666,1254,0.7958518939629929,0.7920428222377356
818,512,512,104857,546,1190,0.7966121749115511,0.7924642947621762
819,512,512,104857,1175,1753,0.792562830373817,0.7886970014509108
820,2048,512,419430,2368,4774,0.7963204329313774,0.7924402999255729
821,512,2048,419430,2608,3734,0.7959399131274132,0.7941354897988032
822,512,512,104857,610,1193,0.7962073978481249,0.792444576405384
823,512,512,104857,670,1351,0.7958264533615802,0.7914007543686539
824,512,512,104857,578,1196,0.7964099875737807,0.7924248543012796
825,512,512,104857,825,1345,0.7948357230066055,0.7914405849218725
826,512,512,104857,641,1303,0.7960107541942913,0.7917189734625775
827,512,512,104857,681,1314,0.795756459002088,0.7916461340370065
828,512,512,104857,544,1172,0.7966247982869911,0.7925825262691479
829,512,512,104857,1299,1905,0.791745447901109,0.7876563360658393
830,2048,512,419430,2291,4815,0.7964422158548233,0.7923728981363409
831,512,2048,419430,3141,4271,0.7950897358732442,0.793263657226678
832,512,512,104857,564,1205,0.7964984939759037,0.792365665494408
833,512,512,104857,583,1172,0.7963783594842317,0.7925825262691479
834,512,512,104857,599,1195,0.7962770835276197,0.792431428752415
835,512,512,104857,615,1188,0.7961757067769726,0.7924774382520583
836,2048,512,419430,5734,20308,0.7908505401394629,0.763331271893395
837,512,2048,419430,18734,18066,0.7666473054531859,0.7680266976974675
838,512,512,104857,5420,5655,0.7603641034079275,0.758287076310257
839,512,512,104857,8403,7380,0.7310255489431562,0.7418637742240428
840,512,512,104857,4553,4659,0.7677277157540315,0.7668518090291365
841,512,512,104857,4274,4801,0.7700020179686952,0.7656680194514964
842,2048,512,419430,3722,12069,0.7941548881036513,0.7797166878145929
843,512,2048,419430,9824,9374,0.783795402810768,0.7845948577626584
844,512,512,104857,1284,1611,0.7918446671325118,0.7896600282440543
845,512,512,104857,2234,2352,0.7853683598611384,0.7845356884534456
846,512,512,104857,1134,1497,0.7928316842637668,0.790426833168111
847,512,512,104857,1353,1833,0.791387474136559,0.7881505576208179
848,2048,512,419430,2701,7577,0.7957920792079208,0.787729260293939
849,512,2048,419430,7884,8361,0.7872002548949573,0.786373063539536
850,512,512,104857,987,1453,0.7937899216513011,0.7907212996966311
851,512,512,104857,907,1418,0.7943076959291924,0.7909549441786283
852,512,512,104857,869,1356,0.7945527289256716,0.7913675506175983
853,512,512,104857,1204,1750,0.7923722436953491,0.7887174382616545
854,2048,512,419430,2485,5970,0.796135106970378,0.7904559879138623
855,512,2048,419430,6512,7294,0.7895441955684008,0.7882145857906898
856,512,512,104857,831,1349,0.7947971788208035,0.7914140329100225
857,512,512,104857,802,1362,0.7949833416755303,0.7913276921607336
858,512,512,104857,793,1264,0.7950410476935106,0.791976812468258
859,512,512,104857,903,1431,0.7943335163973011,0.7908682228675368
860,2048,512,419429,2573,5874,0.7959959805134671,0.7906171624147351
861,512,2048,419430,6166,7092,0.7901271756360784,0.7885596467172125
862,512,512,104857,787,1271,0.79507950032832,0.7919305806902245
863,512,512,104857,936,1512,0.794120303468208,0.7903262573585872
864,512,512,104857,678,1215,0.7957755531318168,0.792299860552087
865,512,512,104857,961,1386,0.7939584839815135,0.7911681059205914
866,2048,512,419430,2524,5683,0.7960732566823288,0.7909356083867006
867,512,2048,419430,5206,6199,0.7917279090461284,0.790071712860266
868,512,512,104857,778,1298,0.7951371522350734,0.7917520654591674
869,512,512,104857,947,1518,0.7940491342195406,0.790286
870,512,512,104857,756,1225,0.7952779426465075,0.7922340138858066
871,512,512,104857,797,1375,0.7950154045854055,0.7912412799031632
872,33288,512,6817381,131363,247562,0.7868576259748913,0.7737038072198293
873,512,512,78643,2485,3253,0.837691526599082,0.8334681517872269
874,512,512,78642,2482,3463,0.8377096678333223,0.8322769152021839
875,512,512,78643,2345,3173,0.8384384347368767,0.8339183139043758
876,512,512,78643,2626,3360,0.8369322705858935,0.8328622313656148
877,2048,512,314572,7536,11991,0.840850035617148,0.8348959951629563
878,512,2048,314572,9874,11516,0.8377799138599646,0.8355519589146508
879,512,512,78643,3862,4410,0.8299596104614959,0.8266736899640313
880,512,512,78643,2537,3368,0.8374123416360689,0.8328167517006803
881,512,512,78643,3701,4210,0.8309014518182131,0.8278875446459836
882,512,512,78643,3282,3816,0.833304364783287,0.8302297768720641
883,512,512,78643,2276,3177,0.8388040305653942,0.8338958636071778
884,512,512,78643,2081,3101,0.839828347508717,0.8343213840293929
885,512,512,78643,2091,2936,0.8397761352153079,0.835237748055779
886,512,512,78643,2584,3364,0.8371591737344288,0.8328394946265814
887,2048,512,314572,7690,11923,0.8406513916130391,0.8349902223266666
888,512,2048,314571,10078,11950,0.8375069218308346,0.8349533461493259
889,512,512,78643,2866,3434,0.835623453280717,0.8324405979409559
890,512,512,78643,2530,3497,0.8374499801574178,0.8320799596870623
891,512,512,78643,2601,3232,0.8370674080949382,0.8335865553900326
892,512,512,78643,2776,3471,0.8361167144571886,0.8322289824896747
893,512,512,78643,2405,3239,0.8381191746533609,0.8335471062345491
894,512,512,78643,2146,3200,0.8394883580432368,0.8337666565205628
895,512,512,78643,2087,2928,0.8397970242169421,0.8352819202412869
896,512,512,78643,2654,3377,0.8367806501959222,0.8327655574835834
897,2048,512,314572,7625,11790,0.840735295308918,0.8351742090172868
898,512,2048,314572,10213,12038,0.8373248992627773,0.8348308046440512
899,512,512,78643,2281,3091,0.8387775937284745,0.8343772113084207
900,512,512,78643,2203,3279,0.8391890233927695,0.833321323205263
901,512,512,78643,2241,3018,0.8389888459396599,0.8347836134453781
902,512,512,78643,2501,3178,0.8376057257078666,0.833890250084488
903,512,512,78643,2251,3217,0.8389360848051906,0.833671026361206
904,512,512,78643,2060,2993,0.8399378826364465,0.8349223341729639
905,512,512,78643,1875,2852,0.8408964004790729,0.8357003777242947
906,512,512,78643,2640,3478,0.8368564956186936,0.8321888869921474
907,2048,512,314572,7700,11755,0.8406384755049768,0.835222558394864
908,512,2048,314572,9513,11347,0.8382616671739649,0.8357840885362289
909,512,512,78643,2104,2986,0.8397082083224628,0.8349611342421597
910,512,512,78643,2285,3353,0.8387564380146311,0.8329020057793642
911,512,512,78643,2053,2949,0.8399743610613707,0.8351659177034776
912,512,512,78643,2548,3236,0.8373531601588352,0.8335640153054313
913,512,512,78643,2153,3231,0.8394516576841418,0.8335921894572909
914,512,512,78643,2108,3072,0.8396872961513373,0.8344831795528017
915,512,512,78643,1974,2897,0.8403848964083913,0.8354528639817884
916,512,512,78643,2931,3808,0.8352653584475651,0.8302766747237569
917,2048,512,314572,7652,11639,0.8407004537352131,0.8353825994490635
918,512,2048,314572,8774,10599,0.8392389900080133,0.8368036821528475
919,512,512,78643,1953,2952,0.8404936719130294,0.8351493325731151
920,512,512,78643,2412,3525,0.8380818454341811,0.8319191772389973
921,512,512,78643,2077,2945,0.8398492228992213,0.8351880260201858
922,512,512,78643,2532,3218,0.8374392280724964,0.8336653976311337
923,512,512,78643,2120,3172,0.8396245268859306,0.8339239255304771
924,512,512,78643,2356,3243,0.8383799980270945,0.8335245554614733
925,512,512,78643,1853,2860,0.8410096231602782,0.8356564297178013
926,512,512,78643,3003,3857,0.8348668738451201,0.8299890180208225
927,2048,512,314572,7847,11996,0.8404483668086833,0.8348890624475125
928,512,2048,314572,9445,11521,0.8383520928741152,0.8355450811787438
929,512,512,78643,2007,2975,0.8402136634049608,0.8350220689423691
930,512,512,78643,1906,3076,0.8407365854448836,0.8344608817189816
931,512,512,78643,1913,2945,0.8407004537352131,0.8351880260201858
932,512,512,78643,1986,2957,0.8403226723409785,0.8351216832712757
933,2048,512,314572,13684,30657,0.8325148226394521,0.8042050490464572
934,512,2048,314572,27097,27226,0.8109088723250781,0.8106739787762649
935,512,512,78643,9019,9426,0.7930360225693713,0.7894273198526262
936,512,512,78643,8931,8899,0.7938000797080169,0.7940765218484227
937,512,512,78643,7538,8020,0.8051847998414585,0.8013905164053661
938,512,512,78643,7697,8323,0.8039492840333453,0.7989287175291471
939,2048,512,314572,10605,22268,0.8367955539691367,0.8193012205433624
940,512,2048,314572,19268,20111,0.8241498515258846,0.8228138715404512
941,512,512,78643,3427,3933,0.8324805732592617,0.8295409224900294
942,512,512,78643,4501,4807,0.8261157002865532,0.8242127427488287
943,512,512,78643,3159,3750,0.8339968421763653,0.8306159108139776
944,512,512,78643,3443,4001,0.8323891730605286,0.8291379879723294
945,2048,512,314572,8762,17703,0.8392547624887581,0.8265773712390512
946,512,2048,314572,17079,17818,0.8275266902353653,0.8264012750101541
947,512,512,78643,2927,3473,0.8352874400991924,0.8322175285884963
948,512,512,78643,2772,3584,0.8361385684757967,0.831579375685307
949,512,512,78643,2605,3308,0.8370458011471007,0.8331572471147318
950,512,512,78643,3079,3733,0.8344441544006198,0.8307150852419494
951,2048,512,314572,8436,14707,0.8396820672559444,0.8310424096592618
952,512,2048,314571,14645,15871,0.8311329201989229,0.8293357913559778
953,512,512,78643,2568,3366,0.8372454470198676,0.8328281239371471
954,512,512,78643,2526,3422,0.8374714800608425,0.8325091153819941
955,512,512,78643,2394,3218,0.8381778000921841,0.8336653976311337
956,512,512,78643,2593,3314,0.8371106048053024,0.833123259998642
957,2048,512,314572,8171,13968,0.8400277459093091,0.8321086384752016
958,512,2048,314572,13171,15098,0.8332435687568384,0.8304727783813614
959,512,512,78643,2850,3448,0.8357113610535464,0.8323605900409277
960,512,512,78643,2629,3651,0.836916039019211,0.8311918295154034
961,512,512,78643,2780,3459,0.8360948546085101,0.8322976730697056
962,512,512,78643,2496,3248,0.8376325482293869,0.833496358401084
963,2048,512,314572,8443,14210,0.8396729158681878,0.8317609659256217
964,512,2048,314572,13288,15628,0.8330779222984446,0.8296944839056166
965,512,512,78643,2312,3104,0.8386134915944313,0.8343046285059331
966,512,512,78643,2555,3529,0.8373154767815179,0.8318961831799994
967,512,512,78643,2220,2995,0.8390995318842478,0.8349112450878313
968,512,512,78643,2394,3280,0.8381778000921841,0.8333156707813347
969,33288,512,5113037,257749,411709,0.829354561076274,0.8140684610027329
970,512,512,52428,5909,7323,0.8780017871104657,0.8712222440558066
971,512,512,52428,5679,7021,0.8790376167448042,0.8727327455625898
972,512,512,52428,5765,7078,0.8786523719586713,0.8724503697936941
973,512,512,52428,5753,7202,0.8787062742920599,0.8718317296409294
974,2048,512,209715,21895,28181,0.8799455242404536,0.8726109426480451
975,512,2048,209715,23684,26223,0.8779455106715834,0.8749898663792692
976,512,512,52428,6932,7778,0.873171156525778,0.8688775510204082
977,512,512,52428,6044,7321,0.8773854961832062,0.8712323653082878
978,512,512,52428,6897,7737,0.8733427389741409,0.8690923255163597
979,512,512,52428,6478,7499,0.8753613541270445,0.8703252997744272
980,512,512,52428,5940,7156,0.8778608170568063,0.872061924098079
981,512,512,52428,5694,7176,0.8789705990987664,0.8719619412316348
982,512,512,52428,5793,7062,0.8785264133456905,0.872529759589201
983,512,512,52428,6019,7176,0.8775000934614379,0.8719619412316348
984,2048,512,209715,22021,28344,0.8798068105748686,0.8724088125924772
985,512,2048,209715,23410,26106,0.8782561395849975,0.8751292085056114
986,512,512,52428,7607,8281,0.8697686896387267,0.8661840976844857
987,512,512,52428,5879,7180,0.8781379002566105,0.871941925902767
988,512,512,52428,7595,8382,0.8698307710642355,0.8656298695973099
989,512,512,52428,6367,7358,0.8758853831294269,0.8710448642266824
990,512,512,52428,5870,7311,0.8781786749944234,0.871282947715756
991,512,512,52428,5784,7165,0.878566928550252,0.8720169511385385
992,512,512,52428,5515,6969,0.8797655304003229,0.8729892631497345
993,512,512,52428,6196,7162,0.8766841035676652,0.8720319456377412
994,2048,512,209715,22021,28401,0.8798068105748686,0.8723379776178278
995,512,2048,209715,24007,26575,0.8775772894970345,0.8745687675244265
996,512,512,52428,6114,7275,0.8770634801530727,0.8714647158043385
997,512,512,52428,6140,7446,0.8769434429923388,0.870596714319564
998,512,512,52428,5946,7136,0.8778334948922526,0.8721617509363295
999,512,512,52428,6340,7396,0.8760121840472226,0.8708517263124704
1000,512,512,52428,5805,7290,0.8784723509995178,0.8713890415260225
1001,512,512,52428,5654,7070,0.8791491480416022,0.8724900770487976
1002,512,512,52428,5409,6933,0.8802313681055594,0.8731662473388814
1003,512,512,52428,5773,7080,0.878616410446379,0.8724404391155404
1004,2048,512,209715,22046,28440,0.8797792499036927,0.8722894662483436
1005,512,2048,209715,23594,26315,0.878047716742031,0.8748800796128182
1006,512,512,52428,5818,7140,0.8784137291280149,0.872141798033401
1007,512,512,52428,5560,7056,0.8795666715671862,0.8725595052893591
1008,512,512,52428,5785,7035,0.8785624281955305,0.8726635060039638
1009,512,512,52428,5793,7077,0.8785264133456905,0.8724553345529563
1010,512,512,52428,5748,7305,0.8787287194670614,0.8713132780897773
1011,512,512,52428,5500,6979,0.8798316708229427,0.8729400131839156
1012,512,512,52428,5572,6911,0.8795135314016768,0.8732741617357002
1013,512,512,52428,5859,7296,0.8782284737448437,0.8713587468592965
1014,2048,512,209715,22021,28370,0.8798068105748686,0.8723765116550797
1015,512,2048,209715,23198,25982,0.8784953974080872,0.8752765486725663
1016,512,512,52428,5831,7077,0.8783550506737944,0.8724553345529563
1017,512,512,52428,5983,7369,0.8776647377263394,0.8709890153155636
1018,512,512,52428,5799,7128,0.8784993881864362,0.8722016380655226
1019,512,512,52428,6032,7256,0.8774405296229802,0.871560442144873
1020,512,512,52428,5827,7276,0.8783731116142682,0.8714596736230975
1021,512,512,52428,5434,6961,0.8801218262969196,0.8730286356414926
1022,512,512,52428,5352,6906,0.880480376422527,0.8732986621297657
1023,512,512,52428,5986,7393,0.8776510342767531,0.8708669950738916
1024,2048,512,209715,22001,28252,0.8798288500151278,0.8725229770472671
1025,512,2048,209715,22736,25770,0.8790135550509526,0.8755276490475015
1026,512,512,52428,5714,7145,0.8788811266356177,0.8721168481442454
1027,512,512,52428,5754,7232,0.8787017842600133,0.8716811560150376
1028,512,512,52428,5560,6956,0.8795666715671862,0.8730532310553231
1029,512,512,52428,5759,7133,0.878679329112518,0.8721767115272089
1030,2048,512,209715,22341,33133,0.8794530768594053,0.866169886357835
1031,512,2048,209715,25461,28067,0.8758918341839392,0.8727519295179845
1032,512,512,52428,8155,9068,0.8668691341973753,0.8617405063291139
1033,512,512,52428,6992,7860,0.8728759310986964,0.8684458808414968
1034,512,512,52428,8803,9687,0.8632693511370749,0.8580325809107058
1035,512,512,52428,7552,9977,0.8700527442893401,0.8562261418981176
1036,2048,512,209715,22939,29830,0.8787864250506321,0.8705360670472728
1037,512,2048,209715,25380,27853,0.875986947924157,0.8730157480696383
1038,512,512,52428,6369,7304,0.8758759801507633,0.8713183317624882
1039,512,512,52428,5733,7033,0.8787960051784723,0.8726734019817369
1040,512,512,52428,6105,7182,0.8771049769343284,0.8719319158915032
1041,512,512,52428,6158,7385,0.8768602029312289,0.8709076941259899
1042,2048,512,209715,22830,30087,0.8789084874632768,0.8702065900876368
1043,512,2048,209715,26076,28555,0.8751648872337994,0.8721462050196553
1044,512,512,52428,6057,7280,0.877325820822882,0.8714395009416196
1045,512,512,52428,5596,7018,0.8794071102605623,0.872747572815534
1046,512,512,52428,5930,7117,0.8779063268499888,0.8722564422439671
1047,512,512,52428,5936,7193,0.8778790250447227,0.8718768328445747
1048,2048,512,209715,22566,29752,0.8792031085838571,0.8706357333201737
1049,512,2048,209715,25618,28409,0.8757070618468716,0.8723280295724847
1050,512,512,52428,5900,7224,0.8780426529700759,0.8717213435640463
1051,512,512,52428,5859,7185,0.8782284737448437,0.8719168979400382
1052,512,512,52428,5822,7079,0.8783956802493876,0.8724454046479038
1053,512,512,52428,6174,7213,0.8767861171692863,0.8717765603600078
1054,2048,512,209715,22587,29295,0.8791797253076462,0.8712166059129273
1055,512,2048,209715,25627,28396,0.8756964531272227,0.8723441943589544
1056,512,512,52428,5868,7119,0.8781877323420074,0.8722464813443019
1057,512,512,52428,5690,7159,0.8789884777309993,0.8720469366238431
1058,512,512,52428,5779,7019,0.8785894253214273,0.8727426307817779
1059,512,512,52428,6031,7325,0.8774451135131092,0.8712121212121212
1060,2048,512,209715,22778,29836,0.8789666325004155,0.8705283940495476
1061,512,2048,209715,26985,29904,0.8740746923246899,0.8704413698007275
1062,512,512,52428,6103,7300,0.8771141946371648,0.8713385424846867
1063,512,512,52428,5795,7270,0.878517406295184,0.8714899207781003
1064,512,512,52428,5921,7286,0.8779472566767237,0.8714092300447375
1065,512,512,52428,5788,7146,0.8785489251297257,0.8721118569978924
1066,33288,512,3408691,434424,540697,0.8743855055518606,0.8659882386058053
1067,512,512,26214,14686,16028,0.9093919367326623,0.9021281362007169
1068,512,512,26214,14415,15890,0.9107298534299569,0.9029283682900817
1069,512,512,26214,14514,15898,0.9102456995726964,0.9028823355068168
1070,512,512,26214,14626,15937,0.9096915996031308,0.9026572990315489
1071,2048,512,104857,56412,63508,0.9122212362710956,0.9030021535137055
1072,512,2048,104857,57860,60502,0.9104851322187619,0.9071338741674932
1073,512,512,26214,14787,16231,0.9088829875980201,0.9009267098022616
1074,512,512,26214,14769,16032,0.9089741096727596,0.9021047442638623
1075,512,512,26214,14775,16061,0.9089437559050741,0.9019348177410667
1076,512,512,26214,14660,15995,0.9095220344599072,0.9023206939724557
1077,512,512,26214,14598,16039,0.9098307649972482,0.9020637814573496
1078,512,512,26214,14281,15939,0.9113769135067885,0.9026457305841108
1079,512,512,26214,14350,15793,0.9110449017265718,0.9034830633284241
1080,512,512,26214,14612,15938,0.9097612359550562,0.9026515151515151
1081,2048,512,104857,56529,63560,0.912083461894477,0.9029274425287357
1082,512,2048,104857,58310,61112,0.9099315233226135,0.906324149514008
1083,512,512,26214,15860,16847,0.9031006032647267,0.8970934614659883
1084,512,512,26214,14573,16061,0.9099546578730421,0.9019348177410667
1085,512,512,26214,15690,16686,0.904065171565757,0.8981236786469344
1086,512,512,26214,14744,16014,0.9091003661784287,0.9022099200190999
1087,512,512,26214,14797,16211,0.9088322853486173,0.9010463852147128
1088,512,512,26214,14355,15955,0.9110207462119155,0.9025530839231547
1089,512,512,26214,14157,15788,0.9119673848799097,0.9035114840989399
1090,512,512,26214,14665,15962,0.9094970446887256,0.9025124955373081
1091,2048,512,104857,56334,63788,0.9123128462094249,0.9025985003864218
1092,512,2048,104857,58561,61539,0.9096197473486781,0.9057488890167259
1093,512,512,26214,14923,16276,0.9081885682263939,0.9006563788503517
1094,512,512,26214,14685,16295,0.9093969474091689,0.9005417956656346
1095,512,512,26214,14647,15953,0.9095869433254236,0.902564674397859
1096,512,512,26214,14930,16066,0.908152539522368,0.9019054604239013
1097,512,512,26214,14885,16260,0.9083836604596545,0.9007526653743639
