NO.,ROW,COL,NNZ,cnt0-16,cnt1-16,new_sparsity_ratio1,new_sparsity_ratio2
436,512,512,17972,5633,6853,0.8955213468514557,0.8821477284650089
437,512,512,38720,1464,2319,0.8378016085790885,0.8279416992534661
438,512,512,24537,4298,5382,0.8731124855204369,0.8606105708053081
439,512,512,65081,237,627,0.7480917507896203,0.7418567938059275
440,512,512,35051,1943,2962,0.848300844816841,0.8367838250633288
441,512,512,54980,1346,1972,0.7714955446202952,0.7615702192617263
442,2048,512,189128,3135,6293,0.8105719459624044,0.8004743176409027
443,512,2048,109440,14097,16706,0.8670269639767492,0.8599221789883269
444,512,512,6244,11599,12515,0.9184430512016719,0.8991341431894546
445,512,512,26927,3290,4515,0.8714726210478081,0.8582073047434493
446,512,512,7420,10658,11639,0.9190097799511002,0.9022655426765016
447,512,512,26093,3607,4396,0.8723634264694373,0.863962921254588
448,2048,512,53227,29715,38344,0.9071302448284526,0.8776593299499853
449,512,2048,34630,42489,44963,0.9060886449429427,0.8947953628542265
450,512,512,13396,8363,9254,0.895617753397332,0.8825736325385695
451,512,512,27558,3969,4722,0.8612666129681836,0.8523087806551192
452,512,512,12282,8828,9650,0.8984085494970884,0.8860075735075735
453,512,512,32402,2532,3305,0.8538026999711232,0.8451620919030507
454,2048,512,59715,26692,36575,0.9039185588507878,0.8711305721487518
455,512,2048,31978,44247,46317,0.9061193574146272,0.8960078568083667
456,512,512,8006,12042,12651,0.8847593274988484,0.8659590141976963
457,512,512,25723,4404,5408,0.8658023789649416,0.853527013483965
458,512,512,7531,12090,12741,0.890384839310666,0.8707967334614328
459,512,512,18901,5952,6748,0.8867606882668712,0.8774063408053134
460,2048,512,73174,22426,31331,0.893913825098585,0.8662951322906007
461,512,2048,37471,40668,42616,0.9058252573588548,0.8978212260034903
462,512,512,7276,12282,12880,0.8891394441735738,0.8702197488584476
463,512,512,25171,5618,6458,0.8538744659112019,0.8415084122506549
464,512,512,6459,12546,13097,0.894818264721209,0.8771866443565561
465,512,512,19734,6647,7162,0.8733311081441922,0.8662573194534808
466,2048,512,77994,20416,28622,0.8919630984042554,0.8679464430839248
467,512,2048,38793,39575,41610,0.9066075074149686,0.8986641101730335
468,512,512,11015,9811,10602,0.8952628175870987,0.8809343652715323
469,512,512,24419,4265,5265,0.8740665483950821,0.862740579188776
470,512,512,10472,9787,10632,0.9007882370774595,0.8862134909596662
471,512,512,20582,5197,5980,0.8850116206310896,0.8763576509034987
472,2048,512,70998,22528,31260,0.8968244280133929,0.870539882133271
473,512,2048,35760,41015,43049,0.9088536356592308,0.9006092408947391
474,512,512,8285,11346,12090,0.897218638348551,0.879410223567769
475,512,512,20839,5901,6840,0.8757571782886578,0.863533371751886
476,512,512,7826,11373,12120,0.9023897425663541,0.8852896341463414
477,512,512,17985,6526,7271,0.8859745891661595,0.8766528585537144
478,2048,512,61917,26010,34039,0.9020945074128421,0.8771371082960282
479,512,2048,28848,44574,46939,0.9139872149604046,0.9030488788514277
480,512,512,11904,9197,10062,0.8964797551133992,0.8823157228725087
481,512,512,21574,5257,6300,0.8788195380605733,0.8662857001190004
482,512,512,11724,9172,9987,0.8983985024958403,0.8854541191183367
483,512,512,20289,5594,6212,0.8824779888785913,0.8753379374754228
484,33288,512,1938914,253069,358320,0.8507408937899299,0.8285093895052643
485,512,512,13591,12881,13100,0.7575114187838995,0.7413405907429964
486,512,512,11834,11991,12652,0.8316355565672661,0.8018153804930332
487,512,512,18364,11354,12009,0.7718190854870776,0.7376571428571428
488,512,512,8842,12693,13119,0.8502777025196424,0.8307427258805513
489,2048,512,107573,12279,17603,0.8737572056255516,0.8597352033046127
490,512,2048,80849,20194,22343,0.8885566913678268,0.8830120042599495
491,512,512,16771,8108,8887,0.8733461213146447,0.8601857409630519
492,512,512,28842,4120,5057,0.8530149217221135,0.8408559194844177
493,512,512,13807,9063,9700,0.8821284660565496,0.8708950478755236
494,512,512,31600,3934,4419,0.8413654618473896,0.8349352277475972
495,512,512,13156,9695,10222,0.877074301091344,0.8665611814345991
496,512,512,15612,7965,8996,0.8841014372253236,0.8679277206280455
497,512,512,15414,8770,9399,0.873473207249803,0.8620794559770938
498,512,512,10938,9719,10375,0.897430607651913,0.8862331502745882
499,2048,512,48981,31029,38300,0.9112843046338424,0.8876005103539433
500,512,2048,34082,42458,44282,0.9076988907184331,0.8997776889056177
501,512,512,7091,11205,12286,0.9144260474995173,0.8918527330405076
502,512,512,27698,3223,4343,0.8684655421320568,0.8562307947844863
503,512,512,6302,11631,12506,0.9171312855038922,0.8984334708612687
504,512,512,21599,4928,5685,0.8821632768854748,0.8738258248434433
505,512,512,6119,12106,12872,0.9106036699392239,0.8911054954441914
506,512,512,11183,8669,9724,0.9094053791315619,0.8950544294294295
507,512,512,7324,10812,11722,0.9178481694185212,0.9018125268125268
508,512,512,7750,10456,11289,0.9182903171390013,0.9049313052011776
509,2048,512,55048,28383,35279,0.9073964417409092,0.8862907756882705
510,512,2048,35955,40848,42760,0.9089765270576798,0.9013352871443625
511,512,512,8454,10295,11266,0.9132246674330761,0.8967614302461899
512,512,512,27387,3183,4309,0.8703365275357927,0.8582453416149068
513,512,512,8560,10152,11079,0.9141527599486521,0.8991517436380773
514,512,512,22070,4459,5442,0.8843291404612159,0.8739375799670992
515,512,512,7508,11016,11910,0.9125838301043219,0.8951162270898525
516,512,512,18737,5379,6578,0.8935881417537483,0.8805769426881501
517,512,512,9838,9313,10305,0.9130427096591712,0.898852607336733
518,512,512,12906,7738,8671,0.906705412907703,0.8954200700116686
519,2048,512,63204,24996,31383,0.9025592007893438,0.8843366614938658
520,512,2048,40951,37919,39753,0.9073238403881667,0.9007315867044177
521,512,512,10143,9232,10339,0.9113622063758389,0.8951302729528536
522,512,512,31538,2360,3478,0.8594463063320023,0.8472706493103983
523,512,512,10640,8870,9968,0.9114985360660102,0.8963528678304239
524,512,512,26736,3272,4219,0.8725594874923734,0.8626387176325524
525,512,512,10085,9381,10513,0.9099939311723547,0.8926396695622552
526,512,512,31635,2345,3344,0.8591646484792363,0.8483751917177914
527,512,512,12905,7578,8863,0.9084076198046787,0.8927586092274964
528,512,512,23675,4463,5467,0.875875555741968,0.8644602454886874
529,2048,512,75648,20425,26628,0.8951918600784731,0.8784825742777835
530,512,2048,51508,32488,34375,0.9025886589203582,0.8966897724720002
531,512,512,8793,10117,10984,0.9123085208233604,0.8982291666666666
532,512,512,23635,4419,5505,0.8765409527789385,0.8642166099825351
533,512,512,8673,9962,10944,0.9155928838368109,0.9003561580882353
534,512,512,20949,5107,5810,0.8838953179036978,0.8761762341592586
535,512,512,11498,8696,9803,0.9065264047866806,0.890803069442334
536,512,512,50919,759,1362,0.796324,0.7881482159499401
537,512,512,15955,6448,7710,0.8996389392109501,0.8850371800783952
538,512,512,35619,2801,3581,0.8361048737392329,0.8261198547215496
539,2048,512,90763,16009,21505,0.8854627274012155,0.8711660534623333
540,512,2048,66881,25397,27652,0.895860322877999,0.889661532573118
541,512,512,2012,14725,15162,0.9242013261000603,0.8970949263502455
542,512,512,9731,9622,10683,0.9100580449571133,0.8933191545342922
543,512,512,2143,14551,15020,0.92692989634479,0.9018053519061584
544,512,512,8160,10266,11125,0.916639424648578,0.9030233884768968
545,2048,512,53936,28517,37379,0.9089386531240714,0.8802784387541286
546,512,2048,37885,40872,43135,0.9039972226727214,0.8942988036248382
547,512,512,4860,13071,13565,0.9083157259281618,0.8922490244767648
548,512,512,8693,10548,11368,0.9069032727895819,0.8916841108452951
549,512,512,4594,13042,13564,0.9140858767205267,0.8981826241134752
550,512,512,10765,9502,10242,0.9022359052600988,0.89045709866493
551,2048,512,19771,49028,54307,0.9251461412648413,0.8899556950752516
552,512,2048,11460,56977,58024,0.9163161584297231,0.9046525559105432
553,512,512,3116,14244,14762,0.9089953271028037,0.8799321824907521
554,512,512,17085,8411,9285,0.8660714285714286,0.8495826877024933
555,512,512,2706,14576,15025,0.9064574115044248,0.875551876379691
556,512,512,11679,9586,10153,0.8926246690203001,0.8828538757823784
557,2048,512,21492,47629,53343,0.9249874350812531,0.8898343311736242
558,512,2048,12675,56123,57308,0.915841123977478,0.9037205274671852
559,512,512,3128,14013,14464,0.9175453395191903,0.8981770833333333
560,512,512,8602,11038,11819,0.8994341563786008,0.8822289156626506
561,512,512,2649,14351,14757,0.9185624692572553,0.8982406269207129
562,512,512,5842,12142,12777,0.9139262140499764,0.8987732187413363
563,2048,512,21069,47918,53374,0.9252575490975139,0.8917273063640848
564,512,2048,12926,55634,56900,0.9184129468794183,0.9064526401111626
565,512,512,3130,14039,14476,0.9165778251599147,0.8974711740041929
566,512,512,8456,11742,12413,0.8861482119775959,0.8669100982120372
567,512,512,2888,14136,14590,0.9197064056939501,0.899386845039019
568,512,512,5920,12567,13009,0.9030652344773382,0.8903703703703704
569,2048,512,16569,51158,55825,0.9279759006815969,0.8933619091751622
570,512,2048,10555,57532,58770,0.9175802723638181,0.9024996305054686
571,512,512,3975,13558,14029,0.9120886411889597,0.8945063694267515
572,512,512,9829,10841,11681,0.8891732816164531,0.8693785881352328
573,512,512,3688,13763,14225,0.9120564669973292,0.8932376100046318
574,512,512,6880,12016,12482,0.9015567765567766,0.8898001025115325
575,2048,512,14652,52660,57213,0.9288793103448276,0.889973567223357
576,512,2048,9374,58386,59762,0.9180594405594406,0.8985322133702806
577,512,512,2878,14193,14635,0.9179027841168417,0.8971555174385363
578,512,512,5607,12466,13257,0.9105570444104135,0.887931723696834
579,512,512,2627,14313,14759,0.920720666344761,0.8989615384615385
580,512,512,4187,13179,13702,0.9183502340093603,0.9024282252050708
581,33288,512,1251031,401323,492943,0.8821804126352207,0.8633092416833765
582,512,512,7994,14024,14231,0.7882944915254237,0.7679400836042731
583,512,512,6230,13642,14165,0.8579959883296864,0.8245268138801262
584,512,512,10825,13586,13575,0.7581978198713366,0.7591447134211463
585,512,512,4266,14197,14364,0.8780864197530864,0.8680074257425743
586,2048,512,37336,37147,42432,0.9178026700482581,0.8990001731301939
587,512,2048,28863,43510,45345,0.9180996322527921,0.9106563567926304
588,512,512,5646,12225,13005,0.9151538831449868,0.8955682154483575
589,512,512,17872,6580,7633,0.8860669114647083,0.8723574448634441
590,512,512,4679,12803,13462,0.9183363585590617,0.899918720054757
591,512,512,21603,5673,6388,0.873943842778452,0.8649272208883554
592,512,512,5126,13561,13903,0.8865125752745306,0.8708686013704152
593,512,512,5757,12984,13662,0.894172794117647,0.8678131888317413
594,512,512,6474,13016,13426,0.8798619358669834,0.863209939148073
595,512,512,3865,13857,14207,0.9044074000791452,0.8890388148828663
596,2048,512,18332,49693,53551,0.9276809947610932,0.904401335002086
597,512,2048,14699,53611,54977,0.922961215932914,0.9129948385263756
598,512,512,3668,13419,14054,0.922681281618887,0.9016094420600859
599,512,512,11791,8548,9572,0.905954887697805,0.8918177480916031
600,512,512,3797,13193,13918,0.9256306800376057,0.9037662206001622
601,512,512,10070,9313,10151,0.9109920803281006,0.8990253489491417
602,512,512,3401,13819,14316,0.9171296296296296,0.8972134912959381
603,512,512,5162,12266,13101,0.9216549295774648,0.9017286018885166
604,512,512,4111,13047,13667,0.9230034462091699,0.9054333824070666
605,512,512,3691,13264,13865,0.9260616987179487,0.9084210003969829
606,2048,512,13036,53798,57140,0.9305886863179418,0.9029597427346355
607,512,2048,9863,57394,58451,0.924289179562761,0.9129940014114326
608,512,512,4359,12820,13535,0.9235585016835017,0.9043743418743418
609,512,512,13924,7261,8335,0.9046092294201469,0.891880979003603
610,512,512,4174,12865,13582,0.9258667235009946,0.9068968593861527
611,512,512,11995,8008,9052,0.9104957617000955,0.8977512956901255
612,512,512,3302,13738,14348,0.9220049130763417,0.8986370333988212
613,512,512,7543,10465,11504,0.9203518330799121,0.9033939549180328
614,512,512,4222,12806,13586,0.9262506987143656,0.9056915654038599
615,512,512,6012,11486,12305,0.9232850142915475,0.9078818337827899
616,2048,512,12635,54048,57423,0.9312597928272981,0.9026639344262295
617,512,2048,9668,57611,58710,0.9237539432176656,0.9114781716964547
618,512,512,4405,12808,13535,0.9230110458612976,0.9033652158652159
619,512,512,10699,8816,9952,0.9116427721987315,0.8960373911691543
620,512,512,4559,12613,13299,0.9244398037655794,0.9076377633711508
621,512,512,9516,9403,10317,0.914804469273743,0.9019696719960442
622,512,512,4352,12895,13668,0.9220406993407854,0.8998527245949927
623,512,512,15753,6469,7654,0.9006996974281392,0.8872207903780068
624,512,512,5559,11768,12711,0.924731910745234,0.9054077048734005
625,512,512,12052,8285,9302,0.9069946907025559,0.8936388025981361
626,2048,512,14538,52594,55977,0.9297925359295318,0.9049456010042891
627,512,2048,11200,56280,57388,0.9243733794295592,0.9140893470790378
628,512,512,2258,14440,14943,0.9274048353909465,0.9020645385149202
629,512,512,8183,10413,11437,0.9143464243845252,0.8966166363452598
630,512,512,2408,14230,14747,0.930129990714949,0.9080635308491143
631,512,512,6857,11185,11879,0.9175682823619927,0.904869589345172
632,512,512,4500,12730,13570,0.9230295566502463,0.9000533049040512
633,512,512,23566,3910,5049,0.8819244027577361,0.8700595500661668
634,512,512,5989,11542,12522,0.9226946509706733,0.9030780683583636
635,512,512,17053,6327,7394,0.8940228199264194,0.8814446607341491
636,2048,512,17556,50413,54132,0.927444951398532,0.9037837600841809
637,512,2048,14256,53685,55131,0.9248164711838663,0.9143680922633349
638,512,512,742,15723,15944,0.9298411497730711,0.8946022727272728
639,512,512,2728,14090,14699,0.9256756756756757,0.898813056379822
640,512,512,806,15642,15871,0.9321091644204852,0.901803118908382
641,512,512,2370,14342,14780,0.9274608227228207,0.9076527431421446
642,2048,512,21989,46717,51863,0.92697207609331,0.8994871279163315
643,512,2048,16969,52295,53831,0.9199031417566649,0.9093923536950022
644,512,512,1040,15391,15796,0.9345417925478349,0.8894557823129252
645,512,512,6990,10996,11931,0.9189170378619154,0.9018919829328542
646,512,512,971,15448,15851,0.9351629273504274,0.8861397748592871
647,512,512,10210,9262,10110,0.9104008705419826,0.898290564233344
648,2048,512,4276,61441,62891,0.9347374847374847,0.8989603024574669
649,512,2048,3145,62991,63617,0.9227652259332023,0.8975703491401772
650,512,512,1083,15520,15842,0.9216579861111112,0.8751153136531366
651,512,512,7508,11700,12484,0.8998185311699403,0.8796794871794872
652,512,512,989,15589,15906,0.922248427672956,0.8706851464435146
653,512,512,5246,12501,13074,0.9155614215812516,0.9009441087613292
654,2048,512,3167,62455,63550,0.9357554365465758,0.9003335850956697
655,512,2048,2309,63642,64254,0.9238054382259768,0.8874317472698908
656,512,512,1566,15018,15412,0.9283491947291361,0.8993055555555556
657,512,512,4323,13244,13906,0.913953025477707,0.8909654963680387
658,512,512,1368,15167,15563,0.9297452752670501,0.8958587088915956
659,512,512,3317,13803,14213,0.9196774506005424,0.9045082911100875
660,2048,512,2099,63487,64200,0.9359748657881893,0.9018057634730539
661,512,2048,1606,64286,64699,0.9197,0.8800776583034647
662,512,512,1259,15344,15636,0.9243389423076923,0.894802807486631
663,512,512,3983,13558,14230,0.9119117126680821,0.8844301299907149
664,512,512,1243,15320,15630,0.9269854323308271,0.8969661803713528
665,512,512,2880,14173,14516,0.9185888738127544,0.9036402569593147
666,2048,512,1483,64080,64583,0.9363410027472527,0.9027413431269675
667,512,2048,1166,64562,64985,0.9251796714579056,0.8677404718693285
668,512,512,827,15675,15923,0.9270980253878702,0.8878796095444685
669,512,512,1872,14893,15349,0.9215291750503019,0.8869565217391304
670,512,512,712,15738,15989,0.9311145510835913,0.8873417721518987
671,512,512,1394,15235,15495,0.9241731940818103,0.9019966254218222
672,2048,512,1887,63706,64385,0.9355532786885246,0.8975347523892268
673,512,2048,1200,64500,64919,0.9276061776061776,0.8784440842787682
674,512,512,419,16042,16159,0.9234283625730995,0.8836111111111111
675,512,512,812,15666,15942,0.9293175487465181,0.8851809954751131
676,512,512,391,16043,16158,0.9283357771260997,0.8918694690265487
677,512,512,645,15818,15967,0.9287765017667844,0.9033273381294964
678,33288,512,584680,668273,736350,0.9078807724982165,0.8887967499467454
679,512,512,131072,4,70,0.4998778998778999,0.4978546034081157
680,512,512,131072,1,61,0.49996948055911616,0.49813147093058874
681,512,512,131072,4,59,0.4998778998778999,0.49819295558958654
682,512,512,131072,44,135,0.4986536107711138,0.4958458982091205
683,2048,512,524288,0,213,0.5,0.4983696400961376
684,512,2048,524288,94,227,0.49928180679074596,0.4982621078258739
685,512,512,131072,26,67,0.49920528181929336,0.49794692651835504
686,512,512,131072,2,70,0.4999389573922598,0.4978546034081157
687,512,512,131072,32,63,0.4990215264187867,0.4980699712027449
688,512,512,131072,68,175,0.4979161559205688,0.4946017644518478
689,512,512,131072,1,61,0.49996948055911616,0.49813147093058874
690,512,512,131072,0,57,0.5,0.49825442518527596
691,512,512,131072,0,49,0.5,0.4985001530456076
692,512,512,131072,59,133,0.49819295558958654,0.4959079441265153
693,2048,512,524288,0,201,0.5,0.49846177393433844
694,512,2048,524288,35,152,0.49973282850643497,0.4988376361189282
695,512,512,131072,1,59,0.49996948055911616,0.49819295558958654
696,512,512,131072,2,76,0.4999389573922598,0.49766985528574936
697,512,512,131072,2,55,0.4999389573922598,0.4983158797231919
698,512,512,131072,12,80,0.49963352064500366,0.49754661432777236
699,512,512,131071,0,59,0.5000038146972656,0.49819678407350687
700,512,512,131072,0,56,0.5,0.49828515433610976
701,512,512,131072,1,52,0.49996948055911616,0.49840803330884154
702,512,512,131072,41,123,0.49874564033531177,0.496217944775844
703,2048,512,524288,1,211,0.49999237048905165,0.4983849980864906
704,512,2048,524288,6,113,0.4999542194414772,0.4991363893431974
705,512,512,131072,1,52,0.49996948055911616,0.49840803330884154
706,512,512,131072,1,74,0.49996948055911616,0.49773145309626
707,512,512,131072,1,51,0.49996948055911616,0.4984387436478296
708,512,512,131072,16,85,0.4995112414467253,0.49739247806613907
709,512,512,131072,0,57,0.5,0.49825442518527596
710,512,512,131072,1,50,0.49996948055911616,0.49846945022652134
711,512,512,131072,0,52,0.5,0.49840803330884154
712,512,512,131072,69,143,0.49788538155072015,0.4955975617264947
713,2048,512,524288,1,213,0.49999237048905165,0.4983696400961376
714,512,2048,524287,0,98,0.5000009536743164,0.4992521547113298
715,512,512,131072,3,55,0.49990843049874856,0.4983158797231919
716,512,512,131072,2,86,0.4999389573922598,0.49736163946496503
717,512,512,131072,2,58,0.4999389573922598,0.49822369226999874
718,512,512,131072,30,106,0.49908279320044024,0.4967440717532866
719,512,512,131072,0,56,0.5,0.49828515433610976
720,512,512,131072,1,57,0.49996948055911616,0.49825442518527596
721,512,512,131072,0,53,0.5,0.4983773192088665
722,512,512,131072,128,244,0.49606299212598426,0.4924411400247831
723,2048,512,524288,1,218,0.49999237048905165,0.49833124100554216
724,512,2048,524288,2,90,0.499984740745262,0.49931241023133577
725,512,512,131072,0,51,0.5,0.4984387436478296
726,512,512,131072,0,62,0.5,0.4981007229506188
727,512,512,131072,0,54,0.5,0.49834660134721376
728,512,512,131072,21,88,0.49935830837865913,0.49729995090819834
729,512,512,131072,2,59,0.4999389573922598,0.49819295558958654
730,512,512,131072,1,58,0.49996948055911616,0.49822369226999874
731,512,512,131072,2,50,0.4999389573922598,0.49846945022652134
732,512,512,131072,158,278,0.4951312707999507,0.49136967589718117
733,2048,512,524288,3,229,0.4999771107686204,0.49824674230940025
734,512,2048,524288,13,129,0.49990079819300093,0.4990138670172918
735,512,512,131072,1,50,0.49996948055911616,0.49846945022652134
736,512,512,131072,0,61,0.5,0.49813147093058874
737,512,512,131072,0,53,0.5,0.4983773192088665
738,512,512,131072,11,76,0.49966408110914307,0.49766985528574936
739,2048,512,524288,353,2763,0.4972922387739135,0.47799213037452404
740,512,2048,524288,2953,1993,0.4764073310643465,0.48431770612026503
741,512,512,131072,551,578,0.4825996336764985,0.4817158041250158
742,512,512,131072,3983,1650,0.33940811224901213,0.44400705850414013
743,512,512,131072,295,319,0.4908322456336628,0.49007158418923125
744,512,512,131072,1242,1010,0.4589882446176199,0.4671523351112268
745,2048,512,524288,14,424,0.4998931656542841,0.4967440717532866
746,512,2048,524288,889,873,0.49312419756523895,0.49324961724633876
747,512,512,131072,5,71,0.4998473655290311,0.4978238214920615
748,512,512,131072,89,85,0.497269100951212,0.49739247806613907
749,512,512,131072,4,66,0.4998778998778999,0.4979776933447726
750,512,512,131072,16,81,0.4995112414467253,0.4975157946390235
751,2048,512,524288,5,301,0.49996185011673866,0.49769295623514986
752,512,2048,524288,1311,1671,0.4897936940443752,0.4869177170594222
753,512,512,131072,3,68,0.49990843049874856,0.4979161559205688
754,512,512,131072,1,67,0.49996948055911616,0.49794692651835504
755,512,512,131072,0,62,0.5,0.4981007229506188
756,512,512,131072,26,100,0.49920528181929336,0.49692950135101943
757,2048,512,524288,4,276,0.49996948055911616,0.49788538155072015
758,512,2048,524288,894,1218,0.4930849911822035,0.49053142199695265
759,512,512,131072,0,59,0.5,0.49819295558958654
760,512,512,131072,4,75,0.4998778998778999,0.49770065607946534
761,512,512,131072,0,55,0.5,0.4983158797231919
762,512,512,131072,21,75,0.49935830837865913,0.49770065607946534
763,2048,512,524288,2,252,0.499984740745262,0.4980699712027449
764,512,2048,524288,493,811,0.4962101994065464,0.493735032831209
765,512,512,131072,1,60,0.49996948055911616,0.49816221514334724
766,512,512,131072,4,69,0.4998778998778999,0.49788538155072015
767,512,512,131072,1,58,0.49996948055911616,0.49822369226999874
768,512,512,131072,22,91,0.4993277105488326,0.4972073896765482
769,2048,512,524288,1,255,0.49999237048905165,0.49804690491873593
770,512,2048,524288,400,698,0.49692950135101943,0.4946173540207903
771,512,512,131072,2,50,0.4999389573922598,0.49846945022652134
772,512,512,131072,3,78,0.49990843049874856,0.49760824236477375
773,512,512,131072,1,54,0.49996948055911616,0.49834660134721376
774,512,512,131072,15,84,0.49954181684892174,0.49742331288343555
775,33288,512,8521728,15110,33714,0.4926818116873839,0.48352963308463737
776,512,512,104857,23,147,0.5994399792188742,0.5963809509145779
777,512,512,104857,10,144,0.5997580004885794,0.5964555110837438
778,512,512,104857,15,131,0.5996357443948928,0.5967782870854612
779,512,512,104857,87,253,0.5978669387003743,0.5937286900998078
780,2048,512,419430,22,485,0.599866059162927,0.5970181088684263
781,512,2048,419430,173,416,0.5989416795434725,0.5974451013513513
782,512,512,104857,184,179,0.5954591049382716,0.5955839247145942
783,512,512,104857,11,148,0.5997335552433884,0.5963560914018231
784,512,512,104857,167,191,0.5958831781463896,0.5952842277527326
785,512,512,104857,207,362,0.5948839401619583,0.5909647671951067
786,512,512,104857,7,137,0.5998313183122672,0.5966293777312734
787,512,512,104857,10,137,0.5997580004885794,0.5966293777312734
788,512,512,104857,12,118,0.5997091070119717,0.5971005471535719
789,512,512,104857,115,255,0.5971748417235232,0.5936783123566247
790,2048,512,419430,20,489,0.5998782740094023,0.5969933279013636
791,512,2048,419430,115,391,0.5992972440042188,0.5975995855399494
792,512,512,104857,22,140,0.5994644603349224,0.5965548818025117
793,512,512,104857,13,158,0.5996846557937816,0.5961073277455935
794,512,512,104857,21,130,0.5994889384587179,0.5968030946228621
795,512,512,104857,53,174,0.5987041516134959,0.5957086674892043
796,512,512,104857,14,138,0.5996602015882713,0.5966045488120153
797,512,512,104856,8,154,0.5998106985832926,0.5962107208872458
798,512,512,104857,9,116,0.5997824427480916,0.5971500799114826
799,512,512,104857,131,273,0.5967782870854612,0.5932243498231022
800,2048,512,419430,27,465,0.5998355187836786,0.5971419680041801
801,512,2048,419430,105,338,0.5993584845104003,0.5979267002055277
802,512,512,104857,14,111,0.5996602015882713,0.5972738585386836
803,512,512,104857,19,160,0.5995378857317446,0.5960575382149902
804,512,512,104857,13,117,0.5996846557937816,0.5971253150550193
805,512,512,104857,52,172,0.5987287227528778,0.5957585430545276
806,512,512,104857,6,137,0.5998557516180242,0.5966293777312734
807,512,512,104857,10,126,0.5997580004885794,0.5969022942551359
808,512,512,104857,6,110,0.5998557516180242,0.5972986051370284
809,512,512,104857,140,306,0.5965548818025117,0.5923894452046274
810,2048,512,419429,22,463,0.599867013157493,0.5971553101900942
811,512,2048,419429,61,268,0.5996286750668194,0.5983588818410247
812,512,512,104857,7,114,0.5998313183122672,0.5971996004917025
813,512,512,104857,24,192,0.5994154951100245,0.5952592329545454
814,512,512,104857,10,118,0.5997580004885794,0.5971005471535719
815,512,512,104857,62,182,0.5984828758730547,0.5955090420935687
816,512,512,104857,9,130,0.5997824427480916,0.5968030946228621
817,512,512,104857,6,123,0.5998557516180242,0.5969766619519095
818,512,512,104857,5,115,0.5998801819402895,0.5971748417235232
819,512,512,104857,189,373,0.5953342080889164,0.5906837486727874
820,2048,512,419430,24,480,0.5998538435706435,0.5970490807919331
821,512,2048,419430,43,240,0.5997377582337043,0.598530154986523
822,512,512,104857,6,126,0.5998557516180242,0.5969022942551359
823,512,512,104857,10,141,0.5997580004885794,0.5965300437111372
824,512,512,104857,4,116,0.5999046092796092,0.5971500799114826
825,512,512,104857,41,179,0.5989988068286116,0.5955839247145942
826,512,512,104857,4,137,0.5999046092796092,0.5966293777312734
827,512,512,104857,7,134,0.5998313183122672,0.5967038461538461
828,512,512,104857,3,119,0.5999290336365302,0.5970757762065786
829,512,512,104857,272,453,0.5932495965739821,0.5886283033080157
830,2048,512,419430,30,496,0.5998171923182609,0.5969499538745388
831,512,2048,419430,109,358,0.5993339905543583,0.5978033232072172
832,512,512,104857,3,121,0.5999290336365302,0.5970262251737072
833,512,512,104857,3,113,0.5999290336365302,0.5972243562165817
834,512,512,104857,4,112,0.5999046092796092,0.5972491088987217
835,512,512,104857,18,120,0.5995623548820725,0.5970510022134776
836,2048,512,419430,678,6477,0.5958189429214592,0.5561324268951388
837,512,2048,419430,6559,5022,0.5555152856198179,0.5668047889744522
838,512,512,104857,1811,1644,0.5502942084677143,0.5553892469470827
839,512,512,104857,4080,3009,0.46736325585175553,0.5100140186915888
840,512,512,104857,1245,1136,0.567107305634454,0.5702018297481637
841,512,512,104857,1140,1258,0.5700890514300708,0.5667352571730795
842,2048,512,419430,169,3033,0.5989662214879068,0.5805901316736797
843,512,2048,419430,2324,2047,0.585294327026514,0.58710367150215
844,512,512,104857,104,182,0.5974470208845208,0.5955090420935687
845,512,512,104857,370,306,0.5907604283751717,0.5923894452046274
846,512,512,104857,44,154,0.5989251835985312,0.5962068699938385
847,512,512,104857,163,263,0.5959828308982184,0.5934766763848396
848,2048,512,419430,41,1095,0.5997499809145737,0.5932034729442436
849,512,2048,419430,1774,2164,0.5888715065399455,0.5863413652717289
850,512,512,104857,50,176,0.5987778560058773,0.595658779615005
851,512,512,104857,32,147,0.5992195144324853,0.5963809509145779
852,512,512,104857,31,161,0.5992440225035162,0.5960326388460827
853,512,512,104857,167,316,0.5958831781463896,0.5921357667413493
854,2048,512,419430,32,616,0.5998049737420615,0.5962049445471349
855,512,2048,419430,1188,1591,0.5926155436066389,0.5900480882007976
856,512,512,104857,23,139,0.5994399792188742,0.5965797168359495
857,512,512,104857,28,146,0.5993175287356323,0.596405807365439
858,512,512,104857,16,120,0.5996112842130987,0.5970510022134776
859,512,512,104857,81,193,0.5980149359013678,0.5952342350688654
860,2048,512,419429,37,618,0.5997753782500497,0.5961934671431652
861,512,2048,419430,1007,1373,0.5937582327325699,0.5914409394822562
862,512,512,104857,20,117,0.5995134135908091,0.5971253150550193
863,512,512,104857,39,185,0.5990478739675742,0.5954341317365269
864,512,512,104857,6,120,0.5998557516180242,0.5970510022134776
865,512,512,104857,102,186,0.5974964684928141,0.5954091554512904
866,2048,512,419430,35,604,0.5997866444787103,0.5962795693956755
867,512,2048,419430,587,898,0.5963852407273399,0.5944432841362666
868,512,512,104857,23,128,0.5994399792188742,0.5968527005413387
869,512,512,104857,45,168,0.5989006365138625,0.5958582572767637
